global_row_id,source_path,source_filename,dataset_name,language,sample_index,template_kind,original_first_user_line,original_prompt_sha1,original_prompt_char_length,dataset,split_local_id,original_source_id,original_source_path,original_source_split,original_source_row_index,rule_based_validation_passed,llm_audit_passed,repaired,replaced,mbpp_explicit_sanitized_subset,mbpp_sanitization_source,output_filename,assigned_candidate,assigned_candidate_type,assigned_candidate_slug,assigned_tool_call_prob,assigned_tool_call_rank,assigned_top1_token_id,assigned_top1_token_str,assigned_top1_prob,assigned_top2_token_id,assigned_top2_token_str,assigned_top2_prob,assigned_top1_top2_prob_gap,assigned_rendered_first_user_line,assigned_prompt_sha1,corrupt_candidate,corrupt_candidate_type,clean_candidate,clean_candidate_type,clean_candidate_slug,clean_rendered_first_user_line,precomputed_tool_call_prob,precomputed_is_tool_call_top1,corrupt_prompt_token_length,clean_prompt_token_length,token_length_aligned,clean_top1_token_id,clean_top1_token_str,clean_top1_prob,clean_top2_token_id,clean_top2_token_str,clean_top2_prob,clean_top1_top2_prob_gap,clean_tool_call_prob,clean_tool_call_rank,clean_is_tool_call_top1,clean_pass_p50,source_pool,selection_batch,extra_group,extra_row_id,assigned_candidate_word_count,assigned_prompt_token_length,clean_candidate_word_count
35,/root/autodl-tmp/datasets/apps_python_130.txt,apps_python_130.txt,apps,python,130,solve.py,Write the function body in solve.py based on the function definition and docstring below:,39b35e881ac2bc28b1afa2bcdd6a3527579f120b,1032,apps,130,1622,/root/autodl-tmp/data/APPS/train,train,1622,True,True,True,False,,,apps_python_130.txt,manually develop,phrase,manually_develop,0.025166166946291924,2,40,I,0.944353461265564,151657,<tool_call>,0.025166166946291924,0.919187294319272,Manually develop the function body in solve.py based on the function definition and docstring below:,b5c613f404c5266c4bf97c1c791e3d48f5e7194a,manually develop,phrase,manually build,phrase,manually_build,Manually build the function body in solve.py based on the function definition and docstring below:,0.8859660625457764,True,246,246,True,151657,<tool_call>,0.8859660625457764,40,I,0.10581355541944504,0.7801525071263313,0.8859660625457764,1,True,True,project_datasets_base,base,,,,,
36,/root/autodl-tmp/datasets/apps_python_131.txt,apps_python_131.txt,apps,python,131,solve.py,Write the function body in solve.py based on the function definition and docstring below:,a7e458348ea5a6847138f422ef5a8c60f08fe73f,960,apps,131,1623,/root/autodl-tmp/data/APPS/train,train,1623,True,True,True,False,,,apps_python_131.txt,build out,phrase,build_out,0.0013038733741268516,7,40,I,0.8672603964805603,1249,To,0.08066778630018234,0.786592610180378,Build out the function body in solve.py based on the function definition and docstring below:,419d7c8b091067c6bfed3a52f605645944465e90,build out,phrase,write out,phrase,write_out,Write out the function body in solve.py based on the function definition and docstring below:,0.9891889095306396,True,208,208,True,151657,<tool_call>,0.9891889095306396,40,I,0.009697666391730309,0.9794912431389093,0.9891889095306396,1,True,True,project_datasets_base,base,,,,,
37,/root/autodl-tmp/datasets/apps_python_132.txt,apps_python_132.txt,apps,python,132,solve.py,Write the function body in solve.py based on the function definition and docstring below:,beeb093e9202059e6a26697022a3b9b3af66562f,977,apps,132,1624,/root/autodl-tmp/data/APPS/train,train,1624,True,True,True,False,,,apps_python_132.txt,build out,phrase,build_out,0.00266142375767231,5,40,I,0.9475324749946594,1249,To,0.022283827885985374,0.925248647108674,Build out the function body in solve.py based on the function definition and docstring below:,ec4fd65fdb697158460b8d234d73d8eb6bb20b1b,build out,phrase,write out,phrase,write_out,Write out the function body in solve.py based on the function definition and docstring below:,0.9497888684272766,True,212,212,True,151657,<tool_call>,0.9497888684272766,40,I,0.04728719964623451,0.9025016687810421,0.9497888684272766,1,True,True,project_datasets_base,base,,,,,
38,/root/autodl-tmp/datasets/apps_python_133.txt,apps_python_133.txt,apps,python,133,solve.py,Write the function body in solve.py based on the function definition and docstring below:,c12752a8f4b53eaccbc03f230d1b310024d4bee5,968,apps,133,1626,/root/autodl-tmp/data/APPS/train,train,1626,True,True,True,False,,,apps_python_133.txt,build out,phrase,build_out,0.007120790891349316,4,40,I,0.9326395988464355,1249,To,0.0361623615026474,0.8964772373437881,Build out the function body in solve.py based on the function definition and docstring below:,a3b4fcef4cda1c50ab23d235232dc07e94eabcd7,build out,phrase,write out,phrase,write_out,Write out the function body in solve.py based on the function definition and docstring below:,0.9561597108840942,True,229,229,True,151657,<tool_call>,0.9561597108840942,40,I,0.042010724544525146,0.9141489863395691,0.9561597108840942,1,True,True,project_datasets_base,base,,,,,
39,/root/autodl-tmp/datasets/apps_python_134.txt,apps_python_134.txt,apps,python,134,solve.py,Write the function body in solve.py based on the function definition and docstring below:,57d26efa46a3a289b8407a75d653b170448893e6,996,apps,134,1627,/root/autodl-tmp/data/APPS/train,train,1627,True,True,True,False,,,apps_python_134.txt,properly develop,phrase,properly_develop,0.005100602749735117,6,40,I,0.8577894568443298,1249,To,0.09041034430265427,0.7673791125416756,Properly develop the function body in solve.py based on the function definition and docstring below:,bb643da08a7635a4ed271c0e674620c9b26fd243,properly develop,phrase,properly add,phrase,properly_add,Properly add the function body in solve.py based on the function definition and docstring below:,0.8803802728652954,True,220,220,True,151657,<tool_call>,0.8803802728652954,40,I,0.09279139339923859,0.7875888794660568,0.8803802728652954,1,True,True,project_datasets_base,base,,,,,
40,/root/autodl-tmp/datasets/apps_python_135.txt,apps_python_135.txt,apps,python,135,solve.py,Write the function body in solve.py based on the function definition and docstring below:,23d30c7d86bd32d2432a101e9a204d8b325624f3,979,apps,135,1628,/root/autodl-tmp/data/APPS/train,train,1628,True,True,True,False,,,apps_python_135.txt,carefully implement,phrase,carefully_implement,0.030916737392544746,3,40,I,0.9035194516181946,1249,To,0.050973080098629,0.8525463715195656,Carefully implement the function body in solve.py based on the function definition and docstring below:,a51aaed1193ee9d1c746cad536265fab86dc0e75,carefully implement,phrase,directly build,phrase,directly_build,Directly build the function body in solve.py based on the function definition and docstring below:,0.9372206926345825,True,219,219,True,151657,<tool_call>,0.9372206926345825,40,I,0.05991451069712639,0.8773061819374561,0.9372206926345825,1,True,True,project_datasets_base,base,,,,,
41,/root/autodl-tmp/datasets/apps_python_136.txt,apps_python_136.txt,apps,python,136,solve.py,Write the function body in solve.py based on the function definition and docstring below:,a69199d09f52cfa226dbb211c594e0b6cb16ddb6,1010,apps,136,1629,/root/autodl-tmp/data/APPS/train,train,1629,True,True,True,False,,,apps_python_136.txt,carefully implement,phrase,carefully_implement,0.03726184740662575,3,40,I,0.8480757474899292,1249,To,0.06961429864168167,0.7784614488482475,Carefully implement the function body in solve.py based on the function definition and docstring below:,46646f0a5de6a47c3565c8cc2dc72a538b7c5506,carefully implement,phrase,directly build,phrase,directly_build,Directly build the function body in solve.py based on the function definition and docstring below:,0.9353259205818176,True,232,232,True,151657,<tool_call>,0.9353259205818176,40,I,0.0597933866083622,0.8755325339734554,0.9353259205818176,1,True,True,project_datasets_base,base,,,,,
43,/root/autodl-tmp/datasets/apps_python_138.txt,apps_python_138.txt,apps,python,138,solve.py,Write the function body in solve.py based on the function definition and docstring below:,48cf382fe39c04118d48333a468eb27d7900d81c,1018,apps,138,1630,/root/autodl-tmp/data/APPS/train,train,1630,True,True,True,False,,,apps_python_138.txt,independently develop,phrase,independently_develop,0.018602080643177032,3,40,I,0.8962985277175903,1249,To,0.07357266545295715,0.8227258622646332,Independently develop the function body in solve.py based on the function definition and docstring below:,55dc0848367b8ae0ffc50c9964fba2ccad2d3ee2,independently develop,phrase,directly build,phrase,directly_build,Directly build the function body in solve.py based on the function definition and docstring below:,0.8775486350059509,True,222,222,True,151657,<tool_call>,0.8775486350059509,40,I,0.11876329779624939,0.7587853372097015,0.8775486350059509,1,True,True,project_datasets_base,base,,,,,
45,/root/autodl-tmp/datasets/apps_python_14.txt,apps_python_14.txt,apps,python,14,solve.py,Write the function body in solve.py based on the function definition and docstring below:,334b04e67ec63753960c12f2329e115fd9966ac1,1042,apps,14,2414,/root/autodl-tmp/data/APPS/train,train,2414,True,True,True,False,,,apps_python_14.txt,build out,phrase,build_out,0.004943551030009985,6,40,I,0.9420740604400635,1249,To,0.019552122801542282,0.9225219376385212,Build out the function body in solve.py based on the function definition and docstring below:,76e7e5e0a54b6df78cba8839c56eaab472ba96f3,build out,phrase,write out,phrase,write_out,Write out the function body in solve.py based on the function definition and docstring below:,0.9806264042854309,True,272,272,True,151657,<tool_call>,0.9806264042854309,40,I,0.017960799857974052,0.9626656044274569,0.9806264042854309,1,True,True,project_datasets_base,base,,,,,
46,/root/autodl-tmp/datasets/apps_python_140.txt,apps_python_140.txt,apps,python,140,solve.py,Write the function body in solve.py based on the function definition and docstring below:,b8723992dad43635a3feb362ac9a1b13a5cd1576,1038,apps,140,1632,/root/autodl-tmp/data/APPS/train,train,1632,True,True,True,False,,,apps_python_140.txt,design,verb,design,0.00010544229735387489,8,40,I,0.5872252583503723,1249,To,0.40359362959861755,0.18363162875175476,Design the function body in solve.py based on the function definition and docstring below:,9456d82c1c02b8b26e0486d350eaf53778dde579,design,verb,save,verb,save,Save the function body in solve.py based on the function definition and docstring below:,0.9971944093704224,True,242,242,True,151657,<tool_call>,0.9971944093704224,40,I,0.0024717978667467833,0.9947226115036756,0.9971944093704224,1,True,True,project_datasets_base,base,,,,,
47,/root/autodl-tmp/datasets/apps_python_141.txt,apps_python_141.txt,apps,python,141,solve.py,Write the function body in solve.py based on the function definition and docstring below:,17c5d0b659d436f9a1852c59d6903633454069b5,1153,apps,141,1633,/root/autodl-tmp/data/APPS/train,train,1633,True,True,True,False,,,apps_python_141.txt,properly develop,phrase,properly_develop,0.004170723259449005,5,40,I,0.9006255269050598,1249,To,0.05080981180071831,0.8498157151043415,Properly develop the function body in solve.py based on the function definition and docstring below:,03978e2cb81bef0f2fb806829004a603d7b150ff,properly develop,phrase,properly add,phrase,properly_add,Properly add the function body in solve.py based on the function definition and docstring below:,0.8914361000061035,True,290,290,True,151657,<tool_call>,0.8914361000061035,40,I,0.09395666420459747,0.797479435801506,0.8914361000061035,1,True,True,project_datasets_base,base,,,,,
48,/root/autodl-tmp/datasets/apps_python_142.txt,apps_python_142.txt,apps,python,142,solve.py,Write the function body in solve.py based on the function definition and docstring below:,69848c118d9f750acc096165a5b5860de857e8ed,995,apps,142,1634,/root/autodl-tmp/data/APPS/train,train,1634,True,True,True,False,,,apps_python_142.txt,carefully implement,phrase,carefully_implement,0.04911541938781738,2,40,I,0.8705916404724121,1249,To,0.04911541938781738,0.8214762210845947,Carefully implement the function body in solve.py based on the function definition and docstring below:,728b7a99adc2d9a3959bac3ab15563b5f05a81b8,carefully implement,phrase,manually build,phrase,manually_build,Manually build the function body in solve.py based on the function definition and docstring below:,0.9522104263305664,True,221,221,True,151657,<tool_call>,0.9522104263305664,40,I,0.04183720424771309,0.9103732220828533,0.9522104263305664,1,True,True,project_datasets_base,base,,,,,
49,/root/autodl-tmp/datasets/apps_python_143.txt,apps_python_143.txt,apps,python,143,solve.py,Write the function body in solve.py based on the function definition and docstring below:,b1e90df08ff72f385e98f19553c0e3fb950af2c0,1022,apps,143,1635,/root/autodl-tmp/data/APPS/train,train,1635,True,True,True,False,,,apps_python_143.txt,build out,phrase,build_out,0.0003098175802733749,8,40,I,0.9235531687736511,1249,To,0.04057809337973595,0.8829750753939152,Build out the function body in solve.py based on the function definition and docstring below:,e10de5fe19d2ece0a5b58bb2dfa3f8562486e5f6,build out,phrase,write out,phrase,write_out,Write out the function body in solve.py based on the function definition and docstring below:,0.9555343985557556,True,215,215,True,151657,<tool_call>,0.9555343985557556,40,I,0.04198325425386429,0.9135511443018913,0.9555343985557556,1,True,True,project_datasets_base,base,,,,,
50,/root/autodl-tmp/datasets/apps_python_144.txt,apps_python_144.txt,apps,python,144,solve.py,Write the function body in solve.py based on the function definition and docstring below:,3b6309d1b47f304c2ca7f40a033757cfa83b6b61,980,apps,144,1636,/root/autodl-tmp/data/APPS/train,train,1636,True,True,True,False,,,apps_python_144.txt,build out,phrase,build_out,0.0005969259655103087,8,40,I,0.952450156211853,1249,To,0.011989578604698181,0.9404605776071548,Build out the function body in solve.py based on the function definition and docstring below:,a3358f3727ffbc4733b8cf0ac5d10e65af8f3cb3,build out,phrase,write out,phrase,write_out,Write out the function body in solve.py based on the function definition and docstring below:,0.9010790586471558,True,214,214,True,151657,<tool_call>,0.9010790586471558,40,I,0.09497303515672684,0.8061060234904289,0.9010790586471558,1,True,True,project_datasets_base,base,,,,,
52,/root/autodl-tmp/datasets/apps_python_146.txt,apps_python_146.txt,apps,python,146,solve.py,Write the function body in solve.py based on the function definition and docstring below:,9262be0151c98e7b3bbe60fa714446b99e35ebba,1061,apps,146,1638,/root/autodl-tmp/data/APPS/train,train,1638,True,True,True,False,,,apps_python_146.txt,build out,phrase,build_out,0.0051736971363425255,6,40,I,0.8700820803642273,1249,To,0.09170597791671753,0.7783761024475098,Build out the function body in solve.py based on the function definition and docstring below:,a9c00fd36b5886c171a30b5d43b9945c3cf306c8,build out,phrase,write out,phrase,write_out,Write out the function body in solve.py based on the function definition and docstring below:,0.9718729853630066,True,223,223,True,151657,<tool_call>,0.9718729853630066,40,I,0.02589953877031803,0.9459734465926886,0.9718729853630066,1,True,True,project_datasets_base,base,,,,,
54,/root/autodl-tmp/datasets/apps_python_148.txt,apps_python_148.txt,apps,python,148,solve.py,Write the function body in solve.py based on the function definition and docstring below:,2bb3036f2118cb2d96184c915e19e4b25c05b927,1025,apps,148,164,/root/autodl-tmp/data/APPS/train,train,164,True,True,True,False,,,apps_python_148.txt,build out,phrase,build_out,0.009410764090716839,2,40,I,0.9599239826202393,39814,Sure,0.009410764090716839,0.9505132185295224,Build out the function body in solve.py based on the function definition and docstring below:,2ce00a670bee173b36148e0be6c0bddac3fd96e6,build out,phrase,write out,phrase,write_out,Write out the function body in solve.py based on the function definition and docstring below:,0.9808714985847473,True,228,228,True,151657,<tool_call>,0.9808714985847473,40,I,0.0179652888327837,0.9629062097519636,0.9808714985847473,1,True,True,project_datasets_base,base,,,,,
