global_row_id,source_path,source_filename,dataset_name,language,sample_index,template_kind,original_first_user_line,original_prompt_sha1,original_prompt_char_length,dataset,split_local_id,original_source_id,original_source_path,original_source_split,original_source_row_index,rule_based_validation_passed,llm_audit_passed,repaired,replaced,mbpp_explicit_sanitized_subset,mbpp_sanitization_source,output_filename,assigned_candidate,assigned_candidate_type,assigned_candidate_slug,assigned_tool_call_prob,assigned_tool_call_rank,assigned_top1_token_id,assigned_top1_token_str,assigned_top1_prob,assigned_top2_token_id,assigned_top2_token_str,assigned_top2_prob,assigned_top1_top2_prob_gap,assigned_rendered_first_user_line,assigned_prompt_sha1,source_pool,selection_batch,extra_group,extra_row_id,assigned_candidate_word_count,assigned_prompt_token_length
54,/root/autodl-tmp/datasets/apps_python_148.txt,apps_python_148.txt,apps,python,148,solve.py,Write the function body in solve.py based on the function definition and docstring below:,2bb3036f2118cb2d96184c915e19e4b25c05b927,1025,apps,148,164,/root/autodl-tmp/data/APPS/train,train,164,True,True,True,False,,,apps_python_148.txt,build out,phrase,build_out,0.009410764090716839,2,40,I,0.9599239826202393,39814,Sure,0.009410764090716839,0.9505132185295224,Build out the function body in solve.py based on the function definition and docstring below:,2ce00a670bee173b36148e0be6c0bddac3fd96e6,project_datasets_base,base,,,,
58,/root/autodl-tmp/datasets/apps_python_16.txt,apps_python_16.txt,apps,python,16,solve.py,Write the function body in solve.py based on the function definition and docstring below:,f9b92542accf464c777cf0862cd8beb417c47ba9,988,apps,16,2416,/root/autodl-tmp/data/APPS/train,train,2416,True,True,True,False,,,apps_python_16.txt,independently develop,phrase,independently_develop,0.008718619123101234,3,40,I,0.69260573387146,1249,To,0.2887210249900818,0.4038847088813782,Independently develop the function body in solve.py based on the function definition and docstring below:,201785ee6608cf65c412d50c4896c4f0f65f81e5,project_datasets_base,base,,,,
59,/root/autodl-tmp/datasets/apps_python_17.txt,apps_python_17.txt,apps,python,17,solve.py,Write the function body in solve.py based on the function definition and docstring below:,e1ea3cee8000598daed84ba8986645cd323f04ea,987,apps,17,2417,/root/autodl-tmp/data/APPS/train,train,2417,True,True,True,False,,,apps_python_17.txt,carefully implement,phrase,carefully_implement,0.01969258487224579,2,40,I,0.9488418102264404,151657,<tool_call>,0.01969258487224579,0.9291492253541946,Carefully implement the function body in solve.py based on the function definition and docstring below:,9ca41d16ec62329726787f71f6b4b709e21ea755,project_datasets_base,base,,,,
63,/root/autodl-tmp/datasets/apps_python_20.txt,apps_python_20.txt,apps,python,20,solve.py,Write the function body in solve.py based on the function definition and docstring below:,e83f84a4e3832a42ff708338e6f3cb752ecc8ca7,965,apps,20,2420,/root/autodl-tmp/data/APPS/train,train,2420,True,True,True,False,,,apps_python_20.txt,author,verb,author,0.02886410616338253,4,40,I,0.8435328602790833,1249,To,0.06924138963222504,0.7742914706468582,Author the function body in solve.py based on the function definition and docstring below:,72bca626342dc2f655519dd27eb221c5e9763cca,project_datasets_base,base,,,,
65,/root/autodl-tmp/datasets/apps_python_22.txt,apps_python_22.txt,apps,python,22,solve.py,Write the function body in solve.py based on the function definition and docstring below:,322587c2bf3f26f0c6ffcc518d6880b77bca697c,1006,apps,22,2422,/root/autodl-tmp/data/APPS/train,train,2422,True,True,True,False,,,apps_python_22.txt,independently develop,phrase,independently_develop,0.004743189085274935,5,40,I,0.7976817488670349,1249,To,0.17798686027526855,0.6196948885917664,Independently develop the function body in solve.py based on the function definition and docstring below:,a090f4c451a080867fe8a8b31cfd3b78da3c1b81,project_datasets_base,base,,,,
66,/root/autodl-tmp/datasets/apps_python_23.txt,apps_python_23.txt,apps,python,23,solve.py,Write the function body in solve.py based on the function definition and docstring below:,bf67df72d15442d63b6ece5c048b09149b8e93b3,1034,apps,23,2423,/root/autodl-tmp/data/APPS/train,train,2423,True,True,True,False,,,apps_python_23.txt,manually develop,phrase,manually_develop,0.04151993989944458,3,40,I,0.7359585762023926,1249,To,0.1860794574022293,0.5498791188001633,Manually develop the function body in solve.py based on the function definition and docstring below:,89face58af3a59cf04ef0c112d01479ceae486d0,project_datasets_base,base,,,,
68,/root/autodl-tmp/datasets/apps_python_25.txt,apps_python_25.txt,apps,python,25,solve.py,Write the function body in solve.py based on the function definition and docstring below:,427f1983976aba7ed67983d0068752d69224014a,990,apps,25,2425,/root/autodl-tmp/data/APPS/train,train,2425,True,True,True,False,,,apps_python_25.txt,build out,phrase,build_out,0.0017407797276973724,7,40,I,0.9017462134361267,1249,To,0.0508730411529541,0.8508731722831726,Build out the function body in solve.py based on the function definition and docstring below:,8791b32550d3bde15d02d25d9bdcae6cff1a48c0,project_datasets_base,base,,,,
72,/root/autodl-tmp/datasets/apps_python_29.txt,apps_python_29.txt,apps,python,29,solve.py,Write the function body in solve.py based on the function definition and docstring below:,ba1d5768fcfb08c0a903aacc06da859c20b0b9aa,1022,apps,29,2429,/root/autodl-tmp/data/APPS/train,train,2429,True,True,True,False,,,apps_python_29.txt,independently develop,phrase,independently_develop,0.013419522903859615,3,40,I,0.8302364945411682,1249,To,0.14427345991134644,0.6859630346298218,Independently develop the function body in solve.py based on the function definition and docstring below:,348cc297fd1e836af94f0f8c349e8ae7a3975a42,project_datasets_base,base,,,,
74,/root/autodl-tmp/datasets/apps_python_30.txt,apps_python_30.txt,apps,python,30,solve.py,Write the function body in solve.py based on the function definition and docstring below:,f839841e1328ffa2944770eab0e8d3549a477e2e,991,apps,30,2430,/root/autodl-tmp/data/APPS/train,train,2430,True,True,True,False,,,apps_python_30.txt,independently develop,phrase,independently_develop,0.021442415192723274,3,40,I,0.626639187335968,1249,To,0.335415780544281,0.291223406791687,Independently develop the function body in solve.py based on the function definition and docstring below:,196cbc6f4bd3a0c79853830c4f343c9d0c15433c,project_datasets_base,base,,,,
78,/root/autodl-tmp/datasets/apps_python_34.txt,apps_python_34.txt,apps,python,34,solve.py,Write the function body in solve.py based on the function definition and docstring below:,6faa60f00bb88f28a39d6825351520f4390146b7,1046,apps,34,2434,/root/autodl-tmp/data/APPS/train,train,2434,True,True,True,False,,,apps_python_34.txt,manually develop,phrase,manually_develop,0.008669303730130196,4,40,I,0.8842930197715759,1249,To,0.07258719205856323,0.8117058277130127,Manually develop the function body in solve.py based on the function definition and docstring below:,e2108cbe40ad22512eab4d2ce66225f8d56c019f,project_datasets_base,base,,,,
79,/root/autodl-tmp/datasets/apps_python_35.txt,apps_python_35.txt,apps,python,35,solve.py,Write the function body in solve.py based on the function definition and docstring below:,1e7de9f6c9aa2901d585862f2924ca4f12851bb0,1008,apps,35,2435,/root/autodl-tmp/data/APPS/train,train,2435,True,True,True,False,,,apps_python_35.txt,independently develop,phrase,independently_develop,0.04173765704035759,2,40,I,0.9499446749687195,151657,<tool_call>,0.04173765704035759,0.9082070179283619,Independently develop the function body in solve.py based on the function definition and docstring below:,6930b6be4d058de9194ea908f56bfb036eefa56b,project_datasets_base,base,,,,
80,/root/autodl-tmp/datasets/apps_python_36.txt,apps_python_36.txt,apps,python,36,solve.py,Write the function body in solve.py based on the function definition and docstring below:,eddafed9cccfac4b342f564441e47d3130bb6768,1056,apps,36,2436,/root/autodl-tmp/data/APPS/train,train,2436,True,True,True,False,,,apps_python_36.txt,manually develop,phrase,manually_develop,0.046634066849946976,3,40,I,0.8266085982322693,1249,To,0.06785216927528381,0.7587564289569855,Manually develop the function body in solve.py based on the function definition and docstring below:,0b6abb249e8bcef7859835c7519341a6ae62a35e,project_datasets_base,base,,,,
81,/root/autodl-tmp/datasets/apps_python_37.txt,apps_python_37.txt,apps,python,37,solve.py,Write the function body in solve.py based on the function definition and docstring below:,f34c2513d0f6bf1e5a19b5f285c26f90eecbf505,1064,apps,37,2437,/root/autodl-tmp/data/APPS/train,train,2437,True,True,True,False,,,apps_python_37.txt,manually develop,phrase,manually_develop,0.015882154926657677,3,40,I,0.8671363592147827,1249,To,0.08065624535083771,0.786480113863945,Manually develop the function body in solve.py based on the function definition and docstring below:,ac313aa7978ebe77623a895efa0579e2f1566aa7,project_datasets_base,base,,,,
84,/root/autodl-tmp/datasets/apps_python_4.txt,apps_python_4.txt,apps,python,4,solve.py,Write the function body in solve.py based on the function definition and docstring below:,a8fddf151eb74188b1ebe075e2847ee39279c8a0,1046,apps,4,2404,/root/autodl-tmp/data/APPS/train,train,2404,True,True,True,False,,,apps_python_4.txt,build out,phrase,build_out,0.00950481928884983,6,40,I,0.8555966019630432,1249,To,0.06197920814156532,0.7936173938214779,Build out the function body in solve.py based on the function definition and docstring below:,d77df1e3ad34ebc8f1a51b445047e1fab490296a,project_datasets_base,base,,,,
85,/root/autodl-tmp/datasets/apps_python_40.txt,apps_python_40.txt,apps,python,40,solve.py,Write the function body in solve.py based on the function definition and docstring below:,ebb47f478f424eeb172f1c8eafcb9c799c49b59d,973,apps,40,2440,/root/autodl-tmp/data/APPS/train,train,2440,True,True,True,False,,,apps_python_40.txt,author,verb,author,0.0018222244689241052,7,40,I,0.9439356327056885,785,The,0.01959075964987278,0.9243448730558157,Author the function body in solve.py based on the function definition and docstring below:,927815a98795a6f0840a1b17ad3357d50907dd1d,project_datasets_base,base,,,,
88,/root/autodl-tmp/datasets/apps_python_43.txt,apps_python_43.txt,apps,python,43,solve.py,Write the function body in solve.py based on the function definition and docstring below:,21aeb1e75cba3c8c6c4d286c09dda69dcc0bcb1f,1032,apps,43,2443,/root/autodl-tmp/data/APPS/train,train,2443,True,True,True,False,,,apps_python_43.txt,build out,phrase,build_out,0.0018677336629480124,7,40,I,0.8538245558738708,1249,To,0.11555258184671402,0.7382719740271568,Build out the function body in solve.py based on the function definition and docstring below:,0ebbf197fa0b44322adfb98128587862c508d6bb,project_datasets_base,base,,,,
89,/root/autodl-tmp/datasets/apps_python_44.txt,apps_python_44.txt,apps,python,44,solve.py,Write the function body in solve.py based on the function definition and docstring below:,a82891b8ffd86c4894480e1d96ff1b57da3c79dc,1005,apps,44,2444,/root/autodl-tmp/data/APPS/train,train,2444,True,True,True,False,,,apps_python_44.txt,manually develop,phrase,manually_develop,0.027024241164326668,3,40,I,0.8949199914932251,1249,To,0.03469981253147125,0.8602201789617538,Manually develop the function body in solve.py based on the function definition and docstring below:,09fc9f5fd33480d7f428117dc3ebc4ff77545ba5,project_datasets_base,base,,,,
91,/root/autodl-tmp/datasets/apps_python_46.txt,apps_python_46.txt,apps,python,46,solve.py,Write the function body in solve.py based on the function definition and docstring below:,4ccdbe7d329249feb1981bc7a57c8064f898c8e3,1017,apps,46,2446,/root/autodl-tmp/data/APPS/train,train,2446,True,True,True,False,,,apps_python_46.txt,manually develop,phrase,manually_develop,0.002286619273945689,7,40,I,0.8140928149223328,1249,To,0.1414681226015091,0.6726246923208237,Manually develop the function body in solve.py based on the function definition and docstring below:,cc4b5f89938501d215dfa3fc06e463e3162c8ffc,project_datasets_base,base,,,,
92,/root/autodl-tmp/datasets/apps_python_47.txt,apps_python_47.txt,apps,python,47,solve.py,Write the function body in solve.py based on the function definition and docstring below:,8fc86d72cfa3abf0eb6d3710814d2501d96c36f8,997,apps,47,2447,/root/autodl-tmp/data/APPS/train,train,2447,True,True,True,False,,,apps_python_47.txt,independently develop,phrase,independently_develop,0.006258824374526739,5,40,I,0.9288918972015381,1249,To,0.04624680429697037,0.8826450929045677,Independently develop the function body in solve.py based on the function definition and docstring below:,5d6d44cb7915e71ced2c56a123f28c1beb42e671,project_datasets_base,base,,,,
93,/root/autodl-tmp/datasets/apps_python_48.txt,apps_python_48.txt,apps,python,48,solve.py,Write the function body in solve.py based on the function definition and docstring below:,70c28ebbe43a8512e1f4b32de3ed0efcceff9d53,997,apps,48,2448,/root/autodl-tmp/data/APPS/train,train,2448,True,True,True,False,,,apps_python_48.txt,build out,phrase,build_out,0.0013450240949168801,7,40,I,0.894631564617157,1249,To,0.07343582063913345,0.8211957439780235,Build out the function body in solve.py based on the function definition and docstring below:,adc6c20dfcf005e9aead7c0af0632774e2c4070d,project_datasets_base,base,,,,
94,/root/autodl-tmp/datasets/apps_python_49.txt,apps_python_49.txt,apps,python,49,solve.py,Write the function body in solve.py based on the function definition and docstring below:,6e8bcb861a125ffd3a1c052535c9a511dc869f78,1030,apps,49,2449,/root/autodl-tmp/data/APPS/train,train,2449,True,True,True,False,,,apps_python_49.txt,independently develop,phrase,independently_develop,0.0029680305160582066,5,40,I,0.932527482509613,1249,To,0.04642781242728233,0.8860996700823307,Independently develop the function body in solve.py based on the function definition and docstring below:,e30fdde7097abf070efb62dfd921e109cd00ccd4,project_datasets_base,base,,,,
95,/root/autodl-tmp/datasets/apps_python_5.txt,apps_python_5.txt,apps,python,5,solve.py,Write the function body in solve.py based on the function definition and docstring below:,277bee8f9d7bacdcd054356f43210f31e9d78f7e,1088,apps,5,2405,/root/autodl-tmp/data/APPS/train,train,2405,True,True,True,False,,,apps_python_5.txt,independently develop,phrase,independently_develop,0.0021319573279470205,4,40,I,0.9746129512786865,1249,To,0.01575315184891224,0.9588597994297743,Independently develop the function body in solve.py based on the function definition and docstring below:,01d8c886436cec1421115b3a4d1ad3acbf28d4db,project_datasets_base,base,,,,
97,/root/autodl-tmp/datasets/apps_python_51.txt,apps_python_51.txt,apps,python,51,solve.py,Write the function body in solve.py based on the function definition and docstring below:,e26549a27653935eca4331535c7b090bba5ff795,1059,apps,51,2451,/root/autodl-tmp/data/APPS/train,train,2451,True,True,True,False,,,apps_python_51.txt,independently develop,phrase,independently_develop,0.003113692393526435,4,40,I,0.9782930612564087,1249,To,0.010867854580283165,0.9674252066761255,Independently develop the function body in solve.py based on the function definition and docstring below:,efe941ec0a4de239a9c5a2015349610a375f00ff,project_datasets_base,base,,,,
